date,buffalo calf leather_avg_retail_price,buffalo calf leather_avg_wholesale_price,buffalo leather (heavy)_avg_retail_price,buffalo leather (heavy)_avg_wholesale_price,buffalo leather (light)_avg_retail_price,buffalo leather (light)_avg_wholesale_price,buffalo leather (medium)_avg_retail_price,buffalo leather (medium)_avg_wholesale_price,buffalo leather (ripped)_avg_retail_price,buffalo leather (ripped)_avg_wholesale_price,calf leather (medium) - salt mixed_avg_retail_price,calf leather (medium) - salt mixed_avg_wholesale_price,calf leather - salt mixed_avg_retail_price,calf leather - salt mixed_avg_wholesale_price,cow leather (heavy) - salt mixed_avg_retail_price,cow leather (heavy) - salt mixed_avg_wholesale_price,cow leather (light) - salt mixed_avg_retail_price,cow leather (light) - salt mixed_avg_wholesale_price,cow leather (ripped) - salt mixed_avg_retail_price,cow leather (ripped) - salt mixed_avg_wholesale_price,goat leather_avg_retail_price,goat leather_avg_wholesale_price,ram leather_sheep leather_avg_retail_price,ram leather_sheep leather_avg_wholesale_price
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-21,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-22,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-27,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-28,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-29,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-30,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-02,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-04,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-05,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-11,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-12,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-18,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-19,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-22,,,850.0,,,,,,,,,,600.0,70000.0,1200.0,143333.0,750.0,,,,97.5,10133.0,85.0,7750.0
2017-02-23,,,850.0,,,,,,,,,,600.0,70000.0,1166.5,143333.0,350.0,,,,78.5,10133.0,48.0,7750.0
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-25,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-26,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27,,,850.0,,,,,,,,,,600.0,70000.0,1200.0,143333.0,750.0,,,,97.5,10133.0,85.0,7750.0
2017-02-28,,,850.0,,,,,,,,,,600.0,70000.0,1166.5,143333.0,550.0,,,,83.5,10133.0,48.0,7750.0
2017-03-01,,,850.0,,,,,,,,,,600.0,70000.0,1200.0,136667.0,750.0,,,,97.5,12000.0,85.0,7750.0
2017-03-02,,,850.0,,,,,,,,,,600.0,70000.0,1200.0,136667.0,,,,,97.5,12000.0,85.0,7750.0
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-04,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-05,,,850.0,,,,,,,,,,,,1000.0,100000.0,,,,,50.0,3000.0,,
2017-03-06,,,850.0,,,,,,,,,,600.0,70000.0,1200.0,136667.0,,,,,97.5,12000.0,85.0,7750.0
2017-03-07,,,850.0,,,,,,,,,,600.0,70000.0,1200.0,136667.0,,,,,97.5,12000.0,85.0,7750.0
2017-03-08,,,850.0,,,,,,,,,,600.0,70000.0,1200.0,150000.0,,,,,97.5,12000.0,85.0,8000.0
2017-03-09,,,850.0,,,,,,,,,,,,1000.0,100000.0,,,,,50.0,3000.0,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-12,,,850.0,,,,,,,,,,,,1000.0,100000.0,,,,,50.0,3000.0,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-14,,,850.0,,,,,,,,,,600.0,70000.0,1200.0,150000.0,,,,,97.5,12000.0,85.0,8000.0
2017-03-15,,,850.0,,,,,,,,,,,70000.0,1000.0,150000.0,,,,,50.0,5500.0,,2000.0
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-18,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-19,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,600.0,70000.0,1400.0,175000.0,,,,,145.0,16500.0,85.0,8000.0
2017-03-22,,,850.0,,,,,,,,,,,,1000.0,100000.0,,,,,50.0,3000.0,,
2017-03-23,,,850.0,,,,,,,,,,,,1000.0,100000.0,,,,,50.0,3000.0,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-25,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-26,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-02,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-04,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-08,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-09,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-15,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-16,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,750.0,80000.0,450.0,50000.0,1300.0,140000.0,,,,,45.0,5000.0,25.0,3000.0
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-22,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-23,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,1100.0,,350.0,,,,40.0,,11.0,
2017-04-26,,,850.0,,,,,,,,,,887.5,80000.0,1369.0,157500.0,550.0,,,,86.0,11375.0,49.0,8000.0
2017-04-27,,,850.0,,,,,,,,,,600.0,70000.0,1166.5,125000.0,550.0,,,,83.5,14000.0,49.0,14000.0
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-29,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-30,,,850.0,,,,,,,,,,1175.0,100000.0,1358.5,140000.0,550.0,,,,71.5,6250.0,12.5,
2017-05-01,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,600.0,70000.0,1400.0,150000.0,,,,,145.0,25000.0,85.0,14000.0
2017-05-03,,,,,,,,,,,,,600.0,70000.0,1400.0,150000.0,,,,,145.0,25000.0,85.0,14000.0
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-06,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-07,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-13,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-14,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-20,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-21,,,850.0,,,,,,,,,,600.0,70000.0,1200.0,150000.0,,,,,97.5,12000.0,85.0,8000.0
2017-05-22,,,850.0,,,,,,,,,,887.5,80000.0,1369.0,157500.0,550.0,,,,86.0,11375.0,49.0,8000.0
2017-05-23,,,850.0,,,,,,,,,,887.5,80000.0,1458.5,157500.0,750.0,,,,97.5,11375.0,85.0,8000.0
2017-05-24,,,850.0,,,,1450.0,,,,,,887.5,85000.0,1369.0,143333.0,550.0,,,,86.0,12500.0,49.0,14000.0
2017-05-25,,,850.0,,,,,,,,,,887.5,80000.0,1369.0,150000.0,550.0,,,,86.0,12375.0,49.0,11000.0
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-27,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-28,,,850.0,,,,,,,,,,887.5,80000.0,1458.5,150000.0,750.0,,,,97.5,12375.0,85.0,11000.0
2017-05-29,,,850.0,,,,,,,,,,,70000.0,1050.0,135000.0,550.0,,,,62.5,7500.0,12.5,8000.0
2017-05-30,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-01,,,,,,,,,,,875.0,,,,1300.0,,400.0,,,,76.5,,29.0,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-03,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-04,,,,,,,,,,,650.0,,,,1100.0,,350.0,,,,40.0,,12.5,
2017-06-05,,,,,,,,,,,875.0,,,,1300.0,,400.0,,,,60.0,,29.0,
2017-06-06,,,,,,,,,,,650.0,,,,1100.0,,350.0,,,,40.0,,12.5,
2017-06-07,,,,,,,,,,,651.5,32000.0,,,908.5,44000.0,500.0,,,,51.5,6000.0,12.5,
2017-06-08,,,,,,,,,,,800.0,,,,1125.0,,500.0,,,,47.5,,12.5,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-10,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-11,,,,,,,,,,,650.0,,,,1100.0,,350.0,,,,40.0,,12.5,
2017-06-12,,,,,,,,,,,650.0,,,,1100.0,,350.0,,,,75.0,,12.5,
2017-06-13,,,,,,,,,,,650.0,,,,1100.0,,350.0,,,,42.5,,12.5,
2017-06-14,,,,,,,,,,,539.0,52333.0,360.0,34000.0,987.5,96333.0,412.5,42500.0,,,68.0,10000.0,45.0,6500.0
2017-06-15,,,,,,,,,,,600.0,62500.0,360.0,34000.0,1158.0,122500.0,412.5,42500.0,,,70.5,12000.0,45.0,6500.0
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-17,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-18,,,,,,,,,,,600.0,62500.0,360.0,34000.0,1158.0,122500.0,412.5,42500.0,,,70.5,12000.0,45.0,6500.0
2017-06-19,,,,,,,,,,,539.0,52333.0,360.0,34000.0,987.5,96333.0,412.5,42500.0,,,68.0,10000.0,45.0,6500.0
2017-06-20,,,,,,,,,,,539.0,52333.0,360.0,34000.0,987.5,96333.0,412.5,42500.0,,,68.0,10000.0,45.0,6500.0
2017-06-21,,,,,,,,,,,539.0,52333.0,360.0,34000.0,987.5,96333.0,412.5,42500.0,,,68.0,10000.0,45.0,6500.0
2017-06-22,,,,,,,,,,,539.0,52333.0,360.0,34000.0,987.5,96333.0,412.5,42500.0,,,68.0,10000.0,45.0,6500.0
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-24,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-28,,,,,,,,,,,581.0,55500.0,360.0,34000.0,1010.0,96000.0,400.0,35750.0,110.0,9500.0,67.0,8500.0,45.0,6500.0
2017-06-29,,,,,,,,,,,581.0,55500.0,360.0,34000.0,1010.0,96000.0,400.0,35750.0,110.0,9500.0,67.0,8500.0,45.0,6500.0
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02,,,,,,,,,,,581.0,55500.0,360.0,34000.0,1010.0,96000.0,400.0,35750.0,110.0,9500.0,67.0,8500.0,45.0,6500.0
2017-07-03,,,,,,,,,,,581.0,55500.0,360.0,34000.0,1010.0,96000.0,400.0,35750.0,110.0,9500.0,67.0,8500.0,45.0,6500.0
2017-07-04,,,,,,,,,,,581.0,55500.0,360.0,34000.0,1010.0,96000.0,437.5,35750.0,110.0,9500.0,67.0,8500.0,45.0,6500.0
2017-07-05,,,,,,,,,,,656.0,52333.0,360.0,34000.0,1030.0,96333.0,458.5,42500.0,,,65.0,10000.0,45.0,6500.0
2017-07-06,,,,,,,,,,,671.5,55500.0,360.0,34000.0,1041.5,96000.0,437.5,35750.0,110.0,9500.0,64.0,8500.0,45.0,6500.0
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-08,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09,,,,,,,,,,,733.0,68400.0,360.0,34000.0,1150.0,116800.0,490.0,50500.0,110.0,9500.0,64.0,8500.0,45.0,6500.0
2017-07-10,,,,,,,,,,,704.5,64400.0,360.0,34000.0,1121.5,112800.0,470.0,47167.0,110.0,9500.0,63.0,8400.0,41.5,5667.0
2017-07-11,,,1100.0,100000.0,,,550.0,60000.0,550.0,45000.0,704.5,64400.0,360.0,34000.0,1121.5,112800.0,470.0,47167.0,110.0,9500.0,63.0,8400.0,41.5,5667.0
2017-07-12,,,1100.0,100000.0,,,550.0,60000.0,550.0,45000.0,704.5,64400.0,360.0,34000.0,1121.5,112400.0,470.0,47167.0,110.0,9500.0,63.0,8400.0,41.5,5667.0
2017-07-13,,,1100.0,100000.0,,,550.0,60000.0,550.0,45000.0,766.5,55667.0,360.0,34000.0,1121.5,112400.0,692.0,39875.0,110.0,9500.0,69.0,10000.0,53.0,7750.0
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-15,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-16,,,1100.0,100000.0,,,550.0,60000.0,550.0,45000.0,766.5,55667.0,360.0,34000.0,1121.5,112400.0,692.0,39875.0,110.0,9500.0,69.0,10000.0,53.0,7750.0
2017-07-17,,,1100.0,100000.0,,,550.0,60000.0,550.0,45000.0,766.5,55667.0,360.0,34000.0,1121.5,112400.0,692.0,39875.0,110.0,9500.0,69.0,10000.0,53.0,7750.0
2017-07-18,,,1100.0,100000.0,,,550.0,60000.0,550.0,45000.0,766.5,55667.0,360.0,34000.0,1121.5,112400.0,692.0,39875.0,110.0,9500.0,69.0,10000.0,53.0,7750.0
2017-07-19,,,1100.0,100000.0,,,550.0,60000.0,550.0,45000.0,715.0,55667.0,360.0,34000.0,1108.5,112400.0,720.0,39875.0,110.0,9500.0,72.0,10000.0,53.0,7750.0
2017-07-20,,,1100.0,100000.0,,,550.0,60000.0,550.0,45000.0,793.5,55800.0,,,1183.5,121750.0,735.0,39000.0,110.0,9500.0,63.0,9600.0,50.5,8667.0
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-22,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-23,,,1100.0,100000.0,,,550.0,60000.0,550.0,45000.0,766.5,55667.0,360.0,34000.0,1121.5,112400.0,692.0,39875.0,110.0,9500.0,69.0,10000.0,53.0,7750.0
2017-07-24,,,1100.0,100000.0,,,550.0,60000.0,550.0,45000.0,766.5,55667.0,360.0,34000.0,1121.5,112400.0,692.0,39875.0,110.0,9500.0,69.0,10000.0,53.0,7750.0
2017-07-25,,,1100.0,100000.0,,,550.0,60000.0,550.0,45000.0,766.5,55667.0,360.0,34000.0,1121.5,112400.0,692.0,39875.0,110.0,9500.0,67.0,10000.0,53.0,7750.0
2017-07-26,,,1100.0,100000.0,,,550.0,60000.0,550.0,45000.0,766.5,55667.0,360.0,34000.0,1121.5,112400.0,692.0,39875.0,110.0,9500.0,67.0,10000.0,53.0,7750.0
2017-07-27,,,1100.0,100000.0,,,550.0,60000.0,550.0,45000.0,766.5,55667.0,360.0,34000.0,1121.5,112400.0,692.0,39875.0,110.0,9500.0,67.0,10000.0,53.0,7750.0
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-29,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-30,,,1050.0,100000.0,,,650.0,60000.0,550.0,45000.0,782.5,55667.0,360.0,34000.0,1125.0,112400.0,760.0,39875.0,110.0,9500.0,66.5,9000.0,63.0,7750.0
2017-07-31,,,1050.0,100000.0,,,650.0,60000.0,550.0,45000.0,782.5,55667.0,360.0,34000.0,1125.0,112400.0,760.0,39875.0,110.0,9500.0,66.5,9000.0,63.0,7750.0
2017-08-01,,,1050.0,100000.0,,,650.0,60000.0,550.0,45000.0,782.5,55667.0,360.0,34000.0,1125.0,112400.0,760.0,39875.0,110.0,9500.0,66.5,9000.0,63.0,7750.0
2017-08-02,,,1050.0,100000.0,,,650.0,60000.0,550.0,45000.0,782.5,55667.0,360.0,34000.0,1125.0,112400.0,760.0,39875.0,110.0,9500.0,66.5,9000.0,63.0,7750.0
2017-08-03,,,,,,,,,,,782.5,55667.0,360.0,34000.0,1125.0,112400.0,760.0,39875.0,110.0,9500.0,71.0,10000.0,63.0,7750.0
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-05,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-06,,,,,,,,,,,782.5,55667.0,360.0,34000.0,1125.0,112400.0,760.0,39875.0,110.0,9500.0,71.0,10000.0,63.0,7750.0
2017-08-07,,,,,,,,,,,782.5,55667.0,360.0,34000.0,1125.0,112400.0,760.0,39875.0,110.0,9500.0,71.0,10000.0,63.0,7750.0
2017-08-08,,,,,,,,,,,782.5,55667.0,360.0,34000.0,1125.0,112400.0,760.0,39875.0,110.0,9500.0,71.0,10000.0,63.0,7750.0
2017-08-09,,,700.0,80000.0,,,,,,,890.0,64833.0,,,1129.0,113400.0,1233.5,45400.0,110.0,9500.0,63.5,9600.0,63.5,8667.0
2017-08-10,,,700.0,80000.0,,,,,,,836.0,64833.0,,,1158.5,117400.0,1233.5,45400.0,110.0,9500.0,65.5,9667.0,63.5,8125.0
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-12,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-13,,,875.0,90000.0,,,650.0,60000.0,550.0,45000.0,836.0,64833.0,,,1158.5,117400.0,1233.5,45400.0,110.0,9500.0,62.0,8714.0,63.5,8125.0
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-16,,,,,,,,,,,1075.0,56000.0,,,1400.0,180000.0,983.5,44000.0,,,63.0,13000.0,65.0,9000.0
2017-08-17,,,,,,,,,,,1075.0,56000.0,,,1400.0,180000.0,983.5,44000.0,,,63.0,13000.0,65.0,9000.0
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-19,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-20,,,875.0,90000.0,,,650.0,60000.0,550.0,45000.0,804.0,63429.0,360.0,34000.0,1100.0,110333.0,1125.0,44917.0,110.0,9500.0,68.0,9125.0,63.0,7500.0
2017-08-21,,,875.0,90000.0,,,650.0,60000.0,550.0,45000.0,804.0,63429.0,360.0,34000.0,1100.0,110333.0,1125.0,44917.0,110.0,9500.0,68.0,9125.0,63.0,7500.0
2017-08-22,,,875.0,90000.0,,,650.0,60000.0,550.0,45000.0,804.0,63429.0,360.0,34000.0,1100.0,110333.0,1125.0,44917.0,110.0,9500.0,68.0,9125.0,63.0,7500.0
2017-08-23,,,875.0,90000.0,,,650.0,60000.0,550.0,45000.0,804.0,63429.0,360.0,35000.0,1100.0,110333.0,1125.0,44917.0,110.0,9500.0,68.0,9125.0,63.0,7500.0
2017-08-24,,,875.0,90000.0,,,650.0,60000.0,550.0,45000.0,804.0,63429.0,305.0,32500.0,1100.0,110333.0,1125.0,44917.0,110.0,9500.0,68.0,9125.0,63.0,7500.0
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-26,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-27,,,875.0,90000.0,,,650.0,60000.0,550.0,45000.0,804.0,63429.0,305.0,32500.0,1100.0,110333.0,1125.0,44917.0,110.0,9500.0,68.0,9125.0,63.0,7500.0
2017-08-28,,,875.0,90000.0,,,650.0,60000.0,550.0,45000.0,804.0,63429.0,305.0,32500.0,1100.0,110333.0,1125.0,44917.0,110.0,9500.0,68.0,9125.0,63.0,7500.0
2017-08-29,,,875.0,90000.0,,,650.0,60000.0,550.0,45000.0,766.0,63429.0,305.0,32500.0,1100.0,110333.0,1125.0,44917.0,110.0,9500.0,68.0,9125.0,63.0,7500.0
2017-08-30,,,875.0,90000.0,,,650.0,60000.0,550.0,45000.0,766.0,63429.0,305.0,32500.0,1100.0,110333.0,1125.0,44917.0,110.0,9500.0,68.0,9125.0,63.5,7600.0
2017-08-31,,,875.0,90000.0,,,650.0,60000.0,550.0,45000.0,725.5,75400.0,250.0,30000.0,1158.5,117400.0,1120.0,52250.0,110.0,9500.0,54.5,7167.0,51.5,6333.0
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-02,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-03,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,,,725.0,80000.0,,,550.0,50000.0,450.0,40000.0,775.5,71400.0,250.0,30000.0,1075.0,107400.0,505.0,52250.0,110.0,9500.0,54.5,6833.0,51.5,6000.0
2017-09-05,,,725.0,80000.0,,,550.0,50000.0,450.0,40000.0,850.5,79500.0,250.0,30000.0,1193.0,116167.0,505.0,52250.0,355.0,34750.0,60.0,7857.0,50.5,5500.0
2017-09-06,,,725.0,80000.0,,,550.0,50000.0,450.0,40000.0,783.5,78167.0,250.0,30000.0,1162.5,113167.0,469.0,49750.0,355.0,34750.0,57.5,7143.0,39.5,4750.0
2017-09-07,,,725.0,80000.0,,,550.0,50000.0,450.0,40000.0,783.5,67143.0,250.0,30000.0,1162.5,97171.0,469.0,39940.0,355.0,34750.0,57.5,7143.0,39.5,4750.0
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-09,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-10,,,700.0,80000.0,,,,,,,750.0,69167.0,250.0,30000.0,1137.5,97533.0,444.0,42675.0,600.0,60000.0,61.5,8600.0,39.5,4750.0
2017-09-11,,,700.0,80000.0,,,,,,,825.0,76200.0,250.0,30000.0,1270.0,108240.0,444.0,42675.0,600.0,60000.0,65.0,9750.0,39.5,4750.0
2017-09-12,,,750.0,80000.0,,,550.0,50000.0,450.0,40000.0,750.0,69167.0,250.0,30000.0,1137.5,97533.0,444.0,42675.0,600.0,60000.0,57.5,7667.0,39.5,4750.0
2017-09-13,,,1112.5,110000.0,,,550.0,50000.0,450.0,40000.0,810.0,82800.0,250.0,30000.0,1275.0,124800.0,500.0,56667.0,600.0,60000.0,62.5,7667.0,44.5,4750.0
2017-09-14,,,1112.5,110000.0,,,550.0,50000.0,450.0,40000.0,830.0,88500.0,250.0,30000.0,1345.0,136000.0,500.0,65000.0,600.0,60000.0,61.5,8200.0,41.5,5333.0
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-16,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-17,,,1112.5,110000.0,,,550.0,50000.0,450.0,40000.0,830.0,88500.0,250.0,30000.0,1345.0,136000.0,500.0,65000.0,600.0,60000.0,61.5,8200.0,41.5,5333.0
2017-09-18,,,1425.0,140000.0,,,,,,,830.0,88500.0,250.0,30000.0,1345.0,136000.0,500.0,65000.0,600.0,60000.0,66.5,9500.0,41.5,5333.0
2017-09-19,,,1425.0,140000.0,,,,,,,766.5,88500.0,250.0,30000.0,1279.0,136000.0,444.0,65000.0,600.0,60000.0,60.5,9500.0,41.5,5333.0
2017-09-20,,,1425.0,140000.0,,,,,,,742.5,81800.0,250.0,30000.0,1225.0,127800.0,430.0,53000.0,600.0,60000.0,59.5,8400.0,41.5,5333.0
2017-09-21,,,1112.5,110000.0,,,550.0,50000.0,450.0,40000.0,742.5,81800.0,250.0,30000.0,1225.0,127800.0,430.0,53000.0,600.0,60000.0,56.5,7500.0,41.5,5333.0
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-23,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-24,,,1425.0,140000.0,,,,,,,742.5,81800.0,250.0,30000.0,1225.0,127800.0,430.0,53000.0,600.0,60000.0,59.5,8400.0,41.5,5333.0
2017-09-25,,,1425.0,140000.0,,,,,,,742.5,81800.0,250.0,30000.0,1225.0,127800.0,430.0,53000.0,600.0,60000.0,59.5,8400.0,41.5,5333.0
2017-09-26,,,1425.0,140000.0,,,,,,,742.5,81800.0,250.0,30000.0,1225.0,127800.0,430.0,53000.0,600.0,60000.0,59.5,8400.0,41.5,5333.0
2017-09-27,,,1112.5,110000.0,,,550.0,50000.0,450.0,40000.0,694.0,74000.0,250.0,30000.0,1134.5,114833.0,395.5,44750.0,600.0,60000.0,58.0,7286.0,44.0,4750.0
2017-09-28,,,1425.0,140000.0,,,,,,,700.0,74857.0,350.0,40000.0,1152.5,118429.0,395.5,44750.0,600.0,60000.0,59.5,7571.0,41.0,4400.0
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,,,1425.0,140000.0,,,,,,,700.0,74857.0,350.0,40000.0,1152.5,118429.0,395.5,44750.0,600.0,60000.0,59.5,7571.0,41.0,4400.0
